SPEI12(t-3),SPEI12(t-4),SPEI12(t-5),SPEI12
1.456374781,1.680543556,1.453081025,1.052089362
1.507794956,1.456374781,1.680543556,0.890855063
1.37702702,1.507794956,1.456374781,0.480880044
1.052089362,1.37702702,1.507794956,0.297767924
0.890855063,1.052089362,1.37702702,0.236869595
0.480880044,0.890855063,1.052089362,-0.223991898
0.297767924,0.480880044,0.890855063,0.077700208
0.236869595,0.297767924,0.480880044,0.249669587
-0.223991898,0.236869595,0.297767924,-0.36475882
0.077700208,-0.223991898,0.236869595,-0.191122795
0.249669587,0.077700208,-0.223991898,-0.417797428
-0.36475882,0.249669587,0.077700208,-0.202144941
-0.191122795,-0.36475882,0.249669587,0.208351108
-0.417797428,-0.191122795,-0.36475882,0.0075819
-0.202144941,-0.417797428,-0.191122795,0.384530291
0.208351108,-0.202144941,-0.417797428,0.158459221
0.0075819,0.208351108,-0.202144941,0.308893996
0.384530291,0.0075819,0.208351108,0.676287946
0.158459221,0.384530291,0.0075819,0.095949864
0.308893996,0.158459221,0.384530291,-0.900665766
0.676287946,0.308893996,0.158459221,-0.667093933
0.095949864,0.676287946,0.308893996,-0.074065738
-0.900665766,0.095949864,0.676287946,0.260671916
-0.667093933,-0.900665766,0.095949864,0.027903072
-0.074065738,-0.667093933,-0.900665766,0.045636538
0.260671916,-0.074065738,-0.667093933,-0.043788514
0.027903072,0.260671916,-0.074065738,-0.053369714
0.045636538,0.027903072,0.260671916,-0.166325908
-0.043788514,0.045636538,0.027903072,-0.282673961
-0.053369714,-0.043788514,0.045636538,-0.622852535
-0.166325908,-0.053369714,-0.043788514,-0.620913056
-0.282673961,-0.166325908,-0.053369714,-0.419318417
-0.622852535,-0.282673961,-0.166325908,-0.659305812
-0.620913056,-0.622852535,-0.282673961,-1.378974941
-0.419318417,-0.620913056,-0.622852535,-0.970401298
-0.659305812,-0.419318417,-0.620913056,-0.525580763
-1.378974941,-0.659305812,-0.419318417,-0.794845775
-0.970401298,-1.378974941,-0.659305812,-0.648520016
-0.525580763,-0.970401298,-1.378974941,-0.862061197
-0.794845775,-0.525580763,-0.970401298,-0.374783656
-0.648520016,-0.794845775,-0.525580763,-0.72247349
-0.862061197,-0.648520016,-0.794845775,-0.289013476
-0.374783656,-0.862061197,-0.648520016,-0.133015736
-0.72247349,-0.374783656,-0.862061197,-0.263289223
-0.289013476,-0.72247349,-0.374783656,0.161068746
-0.133015736,-0.289013476,-0.72247349,0.577803742
-0.263289223,-0.133015736,-0.289013476,0.177260782
0.161068746,-0.263289223,-0.133015736,0.125492954
0.577803742,0.161068746,-0.263289223,0.619924061
0.177260782,0.577803742,0.161068746,0.268808666
0.125492954,0.177260782,0.577803742,0.261381692
0.619924061,0.125492954,0.177260782,0.011623431
0.268808666,0.619924061,0.125492954,0.214484399
0.261381692,0.268808666,0.619924061,0.125696552
0.011623431,0.261381692,0.268808666,0.281073399
0.214484399,0.011623431,0.261381692,0.414013499
0.125696552,0.214484399,0.011623431,0.300032848
0.281073399,0.125696552,0.214484399,0.035815013
0.414013499,0.281073399,0.125696552,0.175771796
0.300032848,0.414013499,0.281073399,-0.144429076
0.035815013,0.300032848,0.414013499,-0.075538313
0.175771796,0.035815013,0.300032848,0.099231801
-0.144429076,0.175771796,0.035815013,0.355556182
-0.075538313,-0.144429076,0.175771796,0.326121604
0.099231801,-0.075538313,-0.144429076,0.251574697
0.355556182,0.099231801,-0.075538313,0.401008776
0.326121604,0.355556182,0.099231801,0.81129387
0.251574697,0.326121604,0.355556182,0.605872091
0.401008776,0.251574697,0.326121604,0.881672939
0.81129387,0.401008776,0.251574697,0.676695571
0.605872091,0.81129387,0.401008776,0.702996032
0.881672939,0.605872091,0.81129387,0.966974778
0.676695571,0.881672939,0.605872091,0.623855165
0.702996032,0.676695571,0.881672939,1.305442452
0.966974778,0.702996032,0.676695571,1.123890302
0.623855165,0.966974778,0.702996032,0.876549089
1.305442452,0.623855165,0.966974778,1.230776174
1.123890302,1.305442452,0.623855165,1.132395507
0.876549089,1.123890302,1.305442452,0.595340275
1.230776174,0.876549089,1.123890302,0.438788601
1.132395507,1.230776174,0.876549089,0.160669424
0.595340275,1.132395507,1.230776174,0.598821118
0.438788601,0.595340275,1.132395507,0.925053104
0.160669424,0.438788601,0.595340275,0.763991146
0.598821118,0.160669424,0.438788601,0.655451173
0.925053104,0.598821118,0.160669424,-0.265623122
0.763991146,0.925053104,0.598821118,-0.338822182
0.655451173,0.763991146,0.925053104,0.144199108
-0.265623122,0.655451173,0.763991146,-0.100239696
-0.338822182,-0.265623122,0.655451173,-0.349941752
0.144199108,-0.338822182,-0.265623122,-0.683859425
-0.100239696,0.144199108,-0.338822182,-0.097303396
-0.349941752,-0.100239696,0.144199108,0.191086036
-0.683859425,-0.349941752,-0.100239696,-0.069476712
-0.097303396,-0.683859425,-0.349941752,-0.750954594
0.191086036,-0.097303396,-0.683859425,-0.49182347
-0.069476712,0.191086036,-0.097303396,-0.258485606
-0.750954594,-0.069476712,0.191086036,-0.163480622
-0.49182347,-0.750954594,-0.069476712,-0.056049437
-0.258485606,-0.49182347,-0.750954594,-0.352114061
-0.163480622,-0.258485606,-0.49182347,-0.314007714
-0.056049437,-0.163480622,-0.258485606,0.017816683
-0.352114061,-0.056049437,-0.163480622,0.250223534
-0.314007714,-0.352114061,-0.056049437,0.470246063
0.017816683,-0.314007714,-0.352114061,0.285875497
0.250223534,0.017816683,-0.314007714,-0.320594867
