SPEI12(t-1),SPEI12(t-2),SPEI12(t-3),SPEI12
1.147054002,1.262035283,0.970619034,1.980800467
1.980800467,1.147054002,1.262035283,1.960799028
1.960799028,1.980800467,1.147054002,1.7619579
1.7619579,1.960799028,1.980800467,1.756625893
1.756625893,1.7619579,1.960799028,1.433100005
1.433100005,1.756625893,1.7619579,0.653041405
0.653041405,1.433100005,1.756625893,0.391315386
0.391315386,0.653041405,1.433100005,0.39534226
0.39534226,0.391315386,0.653041405,0.693539667
0.693539667,0.39534226,0.391315386,0.828149403
0.828149403,0.693539667,0.39534226,0.587420248
0.587420248,0.828149403,0.693539667,0.593536056
0.593536056,0.587420248,0.828149403,-0.159168303
-0.159168303,0.593536056,0.587420248,-0.316258575
-0.316258575,-0.159168303,0.593536056,0.396002053
0.396002053,-0.316258575,-0.159168303,0.526030762
0.526030762,0.396002053,-0.316258575,0.589228862
0.589228862,0.526030762,0.396002053,0.446640303
0.446640303,0.589228862,0.526030762,0.720099182
0.720099182,0.446640303,0.589228862,1.375322835
1.375322835,0.720099182,0.446640303,1.088580533
1.088580533,1.375322835,0.720099182,0.49808412
0.49808412,1.088580533,1.375322835,0.683303542
0.683303542,0.49808412,1.088580533,0.474436632
0.474436632,0.683303542,0.49808412,0.613355085
0.613355085,0.474436632,0.683303542,0.563923333
0.563923333,0.613355085,0.474436632,0.075559542
0.075559542,0.563923333,0.613355085,0.300506409
0.300506409,0.075559542,0.563923333,0.568567046
0.568567046,0.300506409,0.075559542,0.857300135
0.857300135,0.568567046,0.300506409,0.960645465
0.960645465,0.857300135,0.568567046,0.615055934
0.615055934,0.960645465,0.857300135,-0.048026274
-0.048026274,0.615055934,0.960645465,0.062014106
0.062014106,-0.048026274,0.615055934,0.167821918
0.167821918,0.062014106,-0.048026274,0.168367924
0.168367924,0.167821918,0.062014106,0.293340338
0.293340338,0.168367924,0.167821918,0.430295093
0.430295093,0.293340338,0.168367924,0.257124766
0.257124766,0.430295093,0.293340338,0.385885724
0.385885724,0.257124766,0.430295093,0.27728928
0.27728928,0.385885724,0.257124766,0.380067293
0.380067293,0.27728928,0.385885724,0.433369888
0.433369888,0.380067293,0.27728928,0.075890078
0.075890078,0.433369888,0.380067293,0.206443595
0.206443595,0.075890078,0.433369888,0.25060972
0.25060972,0.206443595,0.075890078,-0.334821388
-0.334821388,0.25060972,0.206443595,-0.22755753
-0.22755753,-0.334821388,0.25060972,-0.362862473
-0.362862473,-0.22755753,-0.334821388,-0.386579569
-0.386579569,-0.362862473,-0.22755753,-0.258001901
-0.258001901,-0.386579569,-0.362862473,-0.824573835
-0.824573835,-0.258001901,-0.386579569,-0.884071455
-0.884071455,-0.824573835,-0.258001901,-1.160558496
-1.160558496,-0.884071455,-0.824573835,-1.259917333
-1.259917333,-1.160558496,-0.884071455,-1.189474129
-1.189474129,-1.259917333,-1.160558496,-1.062462204
-1.062462204,-1.189474129,-1.259917333,-1.218865294
-1.218865294,-1.062462204,-1.189474129,-1.045933206
-1.045933206,-1.218865294,-1.062462204,-1.186496739
-1.186496739,-1.045933206,-1.218865294,-1.209755282
-1.209755282,-1.186496739,-1.045933206,-1.405548629
-1.405548629,-1.209755282,-1.186496739,-1.274740213
-1.274740213,-1.405548629,-1.209755282,-0.993577552
-0.993577552,-1.274740213,-1.405548629,-0.878792733
-0.878792733,-0.993577552,-1.274740213,-0.705547937
-0.705547937,-0.878792733,-0.993577552,-0.72467902
-0.72467902,-0.705547937,-0.878792733,-0.125561677
-0.125561677,-0.72467902,-0.705547937,-0.315504361
-0.315504361,-0.125561677,-0.72467902,0.130633529
0.130633529,-0.315504361,-0.125561677,0.391878842
0.391878842,0.130633529,-0.315504361,0.367392974
0.367392974,0.391878842,0.130633529,0.325958481
0.325958481,0.367392974,0.391878842,0.334368762
0.334368762,0.325958481,0.367392974,0.094001547
0.094001547,0.334368762,0.325958481,-0.093687486
-0.093687486,0.094001547,0.334368762,-0.129453073
-0.129453073,-0.093687486,0.094001547,-0.259992258
-0.259992258,-0.129453073,-0.093687486,-0.281952234
-0.281952234,-0.259992258,-0.129453073,-1.057371944
-1.057371944,-0.281952234,-0.259992258,-0.659606359
-0.659606359,-1.057371944,-0.281952234,-1.116741079
-1.116741079,-0.659606359,-1.057371944,-1.395264125
-1.395264125,-1.116741079,-0.659606359,-1.368386733
-1.368386733,-1.395264125,-1.116741079,-1.432270224
-1.432270224,-1.368386733,-1.395264125,-1.146885296
-1.146885296,-1.432270224,-1.368386733,-1.305803181
-1.305803181,-1.146885296,-1.432270224,-1.226824183
-1.226824183,-1.305803181,-1.146885296,-1.087376096
-1.087376096,-1.226824183,-1.305803181,-1.290635026
-1.290635026,-1.087376096,-1.226824183,-0.710496698
-0.710496698,-1.290635026,-1.087376096,-0.525630761
-0.525630761,-0.710496698,-1.290635026,-0.583518818
-0.583518818,-0.525630761,-0.710496698,-0.492164676
-0.492164676,-0.583518818,-0.525630761,0.015347189
0.015347189,-0.492164676,-0.583518818,-0.058767138
-0.058767138,0.015347189,-0.492164676,-0.226036134
-0.226036134,-0.058767138,0.015347189,-0.448082718
-0.448082718,-0.226036134,-0.058767138,-0.401347469
-0.401347469,-0.448082718,-0.226036134,-0.327492844
-0.327492844,-0.401347469,-0.448082718,-0.581399281
-0.581399281,-0.327492844,-0.401347469,-0.889820406
-0.889820406,-0.581399281,-0.327492844,-1.652855953
-1.652855953,-0.889820406,-0.581399281,-1.600851647
-1.600851647,-1.652855953,-0.889820406,-1.21425863
-1.21425863,-1.600851647,-1.652855953,-1.243606253
-1.243606253,-1.21425863,-1.600851647,-1.363809236
-1.363809236,-1.243606253,-1.21425863,-1.618684712
-1.618684712,-1.363809236,-1.243606253,-1.629908586
-1.629908586,-1.618684712,-1.363809236,-1.450238177
-1.450238177,-1.629908586,-1.618684712,-1.568395087
-1.568395087,-1.450238177,-1.629908586,-1.706104957
-1.706104957,-1.568395087,-1.450238177,-1.813267706
-1.813267706,-1.706104957,-1.568395087,-1.49794314
-1.49794314,-1.813267706,-1.706104957,-1.435205773
-1.435205773,-1.49794314,-1.813267706,-1.473907376
-1.473907376,-1.435205773,-1.49794314,-1.90801693
-1.90801693,-1.473907376,-1.435205773,-1.973758262
-1.973758262,-1.90801693,-1.473907376,-1.685827968
-1.685827968,-1.973758262,-1.90801693,-1.409291835
-1.409291835,-1.685827968,-1.973758262,-1.283282684
-1.283282684,-1.409291835,-1.685827968,-1.383159757
-1.383159757,-1.283282684,-1.409291835,-1.22632995
-1.22632995,-1.383159757,-1.283282684,-1.288470144
-1.288470144,-1.22632995,-1.383159757,-1.108228217
-1.108228217,-1.288470144,-1.22632995,-1.040678459
-1.040678459,-1.108228217,-1.288470144,-0.767517443
-0.767517443,-1.040678459,-1.108228217,-0.907191851
-0.907191851,-0.767517443,-1.040678459,-1.011291774
-1.011291774,-0.907191851,-0.767517443,-1.231448041
-1.231448041,-1.011291774,-0.907191851,-1.513207943
-1.513207943,-1.231448041,-1.011291774,-1.729796273
-1.729796273,-1.513207943,-1.231448041,-1.992961219
-1.992961219,-1.729796273,-1.513207943,-1.948361978
-1.948361978,-1.992961219,-1.729796273,-1.977079519
-1.977079519,-1.948361978,-1.992961219,-1.833917415
-1.833917415,-1.977079519,-1.948361978,-1.857791068
-1.857791068,-1.833917415,-1.977079519,-1.890420786
-1.890420786,-1.857791068,-1.833917415,-1.866169576
-1.866169576,-1.890420786,-1.857791068,-1.698269694
-1.698269694,-1.866169576,-1.890420786,-1.266516043
-1.266516043,-1.698269694,-1.866169576,-0.514305902
-0.514305902,-1.266516043,-1.698269694,-0.198990418
-0.198990418,-0.514305902,-1.266516043,0.445963761
0.445963761,-0.198990418,-0.514305902,0.668304712
0.668304712,0.445963761,-0.198990418,0.421730604
0.421730604,0.668304712,0.445963761,0.396908498
0.396908498,0.421730604,0.668304712,0.776025144
0.776025144,0.396908498,0.421730604,0.659208894
0.659208894,0.776025144,0.396908498,0.702084509
0.702084509,0.659208894,0.776025144,0.718690506
0.718690506,0.702084509,0.659208894,0.456240492
0.456240492,0.718690506,0.702084509,0.48179564
0.48179564,0.456240492,0.718690506,-0.329763652
-0.329763652,0.48179564,0.456240492,-0.211501694
-0.211501694,-0.329763652,0.48179564,-0.929049688
-0.929049688,-0.211501694,-0.329763652,-0.850315945
-0.850315945,-0.929049688,-0.211501694,-0.91055506
-0.91055506,-0.850315945,-0.929049688,-0.806037899
-0.806037899,-0.91055506,-0.850315945,-1.150133484
-1.150133484,-0.806037899,-0.91055506,-1.155885754
-1.155885754,-1.150133484,-0.806037899,-1.308685456
-1.308685456,-1.155885754,-1.150133484,-1.212898627
-1.212898627,-1.308685456,-1.155885754,-1.215302123
-1.215302123,-1.212898627,-1.308685456,-1.241543551
-1.241543551,-1.215302123,-1.212898627,-1.070124101
-1.070124101,-1.241543551,-1.215302123,-1.132493084
-1.132493084,-1.070124101,-1.241543551,-1.001583993
-1.001583993,-1.132493084,-1.070124101,-0.899083154
-0.899083154,-1.001583993,-1.132493084,-0.522205752
-0.522205752,-0.899083154,-1.001583993,-0.966621805
-0.966621805,-0.522205752,-0.899083154,-0.735689202
-0.735689202,-0.966621805,-0.522205752,-0.80144927
-0.80144927,-0.735689202,-0.966621805,-0.563035493
-0.563035493,-0.80144927,-0.735689202,-0.701016809
-0.701016809,-0.563035493,-0.80144927,-0.662223284
-0.662223284,-0.701016809,-0.563035493,-0.741841665
-0.741841665,-0.662223284,-0.701016809,-0.586424701
-0.586424701,-0.741841665,-0.662223284,-0.265333129
-0.265333129,-0.586424701,-0.741841665,-0.038144135
-0.038144135,-0.265333129,-0.586424701,-0.431494297
-0.431494297,-0.038144135,-0.265333129,-0.755848441
-0.755848441,-0.431494297,-0.038144135,-0.44851674
-0.44851674,-0.755848441,-0.431494297,-0.863225951
-0.863225951,-0.44851674,-0.755848441,-0.631882257
-0.631882257,-0.863225951,-0.44851674,-1.015620542
-1.015620542,-0.631882257,-0.863225951,-0.732865459
-0.732865459,-1.015620542,-0.631882257,-0.377534045
-0.377534045,-0.732865459,-1.015620542,-0.062625304
-0.062625304,-0.377534045,-0.732865459,-0.540109684
-0.540109684,-0.062625304,-0.377534045,-0.191860089
-0.191860089,-0.540109684,-0.062625304,-0.542517528
-0.542517528,-0.191860089,-0.540109684,-0.46835829
-0.46835829,-0.542517528,-0.191860089,-0.168766977
-0.168766977,-0.46835829,-0.542517528,-0.489589407
-0.489589407,-0.168766977,-0.46835829,-0.355427819
-0.355427819,-0.489589407,-0.168766977,-0.49902168
-0.49902168,-0.355427819,-0.489589407,-0.087070993
-0.087070993,-0.49902168,-0.355427819,-0.404443132
-0.404443132,-0.087070993,-0.49902168,-0.616847762
-0.616847762,-0.404443132,-0.087070993,-0.152010401
-0.152010401,-0.616847762,-0.404443132,-0.122850313
-0.122850313,-0.152010401,-0.616847762,-0.883388852
-0.883388852,-0.122850313,-0.152010401,-0.683336209
-0.683336209,-0.883388852,-0.122850313,-0.356665232
-0.356665232,-0.683336209,-0.883388852,-0.322872684
-0.322872684,-0.356665232,-0.683336209,0.578894882
0.578894882,-0.322872684,-0.356665232,0.813798797
0.813798797,0.578894882,-0.322872684,0.812285732
0.812285732,0.813798797,0.578894882,1.011173912
1.011173912,0.812285732,0.813798797,0.999259636
0.999259636,1.011173912,0.812285732,0.708786745
0.708786745,0.999259636,1.011173912,1.167604048
1.167604048,0.708786745,0.999259636,1.286171736
1.286171736,1.167604048,0.708786745,1.257706382
1.257706382,1.286171736,1.167604048,1.245993698
1.245993698,1.257706382,1.286171736,1.42205394
1.42205394,1.245993698,1.257706382,1.282640485
1.282640485,1.42205394,1.245993698,0.797848635
0.797848635,1.282640485,1.42205394,0.762653319
0.762653319,0.797848635,1.282640485,0.839704473
0.839704473,0.762653319,0.797848635,0.653378963
0.653378963,0.839704473,0.762653319,0.86996743
0.86996743,0.653378963,0.839704473,1.402524315
1.402524315,0.86996743,0.653378963,1.013803767
1.013803767,1.402524315,0.86996743,0.895570997
0.895570997,1.013803767,1.402524315,1.557673382
1.557673382,0.895570997,1.013803767,1.564531316
1.564531316,1.557673382,0.895570997,1.333948597
1.333948597,1.564531316,1.557673382,1.23319157
1.23319157,1.333948597,1.564531316,1.085790005
1.085790005,1.23319157,1.333948597,0.944666979
0.944666979,1.085790005,1.23319157,0.773223161
0.773223161,0.944666979,1.085790005,0.392974432
0.392974432,0.773223161,0.944666979,0.670060676
0.670060676,0.392974432,0.773223161,0.622650781
0.622650781,0.670060676,0.392974432,0.455918496
0.455918496,0.622650781,0.670060676,0.688313109
0.688313109,0.455918496,0.622650781,0.219203889
0.219203889,0.688313109,0.455918496,0.627842515
0.627842515,0.219203889,0.688313109,0.950052275
0.950052275,0.627842515,0.219203889,1.052177161
1.052177161,0.950052275,0.627842515,1.487600953
1.487600953,1.052177161,0.950052275,1.203308036
1.203308036,1.487600953,1.052177161,1.288814611
1.288814611,1.203308036,1.487600953,1.729258232
1.729258232,1.288814611,1.203308036,1.17851629
1.17851629,1.729258232,1.288814611,1.301859428
1.301859428,1.17851629,1.729258232,1.092716569
1.092716569,1.301859428,1.17851629,0.633463885
0.633463885,1.092716569,1.301859428,1.435784412
1.435784412,0.633463885,1.092716569,1.297587173
1.297587173,1.435784412,0.633463885,1.1718614
1.1718614,1.297587173,1.435784412,0.990825389
0.990825389,1.1718614,1.297587173,0.793738782
0.793738782,0.990825389,1.1718614,0.827126157
0.827126157,0.793738782,0.990825389,0.93637034
0.93637034,0.827126157,0.793738782,0.60430565
0.60430565,0.93637034,0.827126157,0.445438179
0.445438179,0.60430565,0.93637034,-0.136567018
-0.136567018,0.445438179,0.60430565,-0.391940816
-0.391940816,-0.136567018,0.445438179,0.27313003
0.27313003,-0.391940816,-0.136567018,-0.931265424
-0.931265424,0.27313003,-0.391940816,-1.266987992
-1.266987992,-0.931265424,0.27313003,-1.341015179
-1.341015179,-1.266987992,-0.931265424,-1.486720373
-1.486720373,-1.341015179,-1.266987992,-1.729826198
-1.729826198,-1.486720373,-1.341015179,-1.666476043
-1.666476043,-1.729826198,-1.486720373,-1.918300537
-1.918300537,-1.666476043,-1.729826198,-1.766792394
-1.766792394,-1.918300537,-1.666476043,-1.690124884
-1.690124884,-1.766792394,-1.918300537,-1.593917247
-1.593917247,-1.690124884,-1.766792394,-1.546255765
-1.546255765,-1.593917247,-1.690124884,-1.454975831
-1.454975831,-1.546255765,-1.593917247,-1.35954903
-1.35954903,-1.454975831,-1.546255765,-1.140632053
-1.140632053,-1.35954903,-1.454975831,-0.556929324
-0.556929324,-1.140632053,-1.35954903,-0.13284784
-0.13284784,-0.556929324,-1.140632053,0.231748145
0.231748145,-0.13284784,-0.556929324,0.928054827
0.928054827,0.231748145,-0.13284784,1.463042777
1.463042777,0.928054827,0.231748145,1.567604184
1.567604184,1.463042777,0.928054827,1.676379477
1.676379477,1.567604184,1.463042777,1.522421433
1.522421433,1.676379477,1.567604184,1.627457639
1.627457639,1.522421433,1.676379477,1.477032139
1.477032139,1.627457639,1.522421433,1.442346813
1.442346813,1.477032139,1.627457639,1.822517917
1.822517917,1.442346813,1.477032139,1.72225306
1.72225306,1.822517917,1.442346813,1.82404456
1.82404456,1.72225306,1.822517917,2.183025583
2.183025583,1.82404456,1.72225306,2.073695648
2.073695648,2.183025583,1.82404456,2.043752961
2.043752961,2.073695648,2.183025583,1.934888511
1.934888511,2.043752961,2.073695648,2.160897896
2.160897896,1.934888511,2.043752961,2.07407539
2.07407539,2.160897896,1.934888511,1.994122104
1.994122104,2.07407539,2.160897896,2.040019484
2.040019484,1.994122104,2.07407539,1.875486537
1.875486537,2.040019484,1.994122104,1.813417247
1.813417247,1.875486537,2.040019484,1.685423522
1.685423522,1.813417247,1.875486537,1.412461598
1.412461598,1.685423522,1.813417247,0.780223325
0.780223325,1.412461598,1.685423522,0.378051099
0.378051099,0.780223325,1.412461598,0.05351656
0.05351656,0.378051099,0.780223325,0.268585031
0.268585031,0.05351656,0.378051099,-0.17748236
-0.17748236,0.268585031,0.05351656,0.052350241
0.052350241,-0.17748236,0.268585031,-0.12884885
-0.12884885,0.052350241,-0.17748236,-0.158983691
-0.158983691,-0.12884885,0.052350241,0.087240512
0.087240512,-0.158983691,-0.12884885,-0.022629557
-0.022629557,0.087240512,-0.158983691,-0.282923783
-0.282923783,-0.022629557,0.087240512,-0.026702646
-0.026702646,-0.282923783,-0.022629557,0.047989967
0.047989967,-0.026702646,-0.282923783,0.058873847
0.058873847,0.047989967,-0.026702646,-0.175294902
-0.175294902,0.058873847,0.047989967,0.299992545
0.299992545,-0.175294902,0.058873847,0.367780008
0.367780008,0.299992545,-0.175294902,0.3794915
0.3794915,0.367780008,0.299992545,0.431552315
0.431552315,0.3794915,0.367780008,0.407771592
0.407771592,0.431552315,0.3794915,-0.177490222
-0.177490222,0.407771592,0.431552315,-0.254950533
-0.254950533,-0.177490222,0.407771592,-0.412288518
-0.412288518,-0.254950533,-0.177490222,-0.635227838
-0.635227838,-0.412288518,-0.254950533,-0.828236302
-0.828236302,-0.635227838,-0.412288518,-0.76316623
-0.76316623,-0.828236302,-0.635227838,-0.47414637
-0.47414637,-0.76316623,-0.828236302,-1.037183056
-1.037183056,-0.47414637,-0.76316623,-0.664053948
-0.664053948,-1.037183056,-0.47414637,-0.902371476
-0.902371476,-0.664053948,-1.037183056,-0.898111694
-0.898111694,-0.902371476,-0.664053948,-0.873797246
-0.873797246,-0.898111694,-0.902371476,-0.105518753
-0.105518753,-0.873797246,-0.898111694,0.330891031
0.330891031,-0.105518753,-0.873797246,0.401525322
0.401525322,0.330891031,-0.105518753,0.385347627
0.385347627,0.401525322,0.330891031,0.29969466
0.29969466,0.385347627,0.401525322,0.023398786
0.023398786,0.29969466,0.385347627,0.318068303
0.318068303,0.023398786,0.29969466,0.523689025
0.523689025,0.318068303,0.023398786,0.470205404
0.470205404,0.523689025,0.318068303,0.642063924
0.642063924,0.470205404,0.523689025,0.489139115
0.489139115,0.642063924,0.470205404,0.882960082
0.882960082,0.489139115,0.642063924,0.567509573
0.567509573,0.882960082,0.489139115,0.271673462
0.271673462,0.567509573,0.882960082,0.316638268
0.316638268,0.271673462,0.567509573,0.504967509
0.504967509,0.316638268,0.271673462,0.430114168
0.430114168,0.504967509,0.316638268,0.565116927
0.565116927,0.430114168,0.504967509,-0.056446059
-0.056446059,0.565116927,0.430114168,-0.322878642
-0.322878642,-0.056446059,0.565116927,-1.072035089
-1.072035089,-0.322878642,-0.056446059,-1.215692133
-1.215692133,-1.072035089,-0.322878642,-1.326530465
-1.326530465,-1.215692133,-1.072035089,-1.672115072
-1.672115072,-1.326530465,-1.215692133,-1.736114007
-1.736114007,-1.672115072,-1.326530465,-1.670793127
-1.670793127,-1.736114007,-1.672115072,-1.751734252
-1.751734252,-1.670793127,-1.736114007,-1.835753109
-1.835753109,-1.751734252,-1.670793127,-1.605399549
-1.605399549,-1.835753109,-1.751734252,-1.551508301
-1.551508301,-1.605399549,-1.835753109,-1.256584868
-1.256584868,-1.551508301,-1.605399549,-1.033027027
-1.033027027,-1.256584868,-1.551508301,-0.776681467
-0.776681467,-1.033027027,-1.256584868,-0.039182479
-0.039182479,-0.776681467,-1.033027027,-0.076981521
-0.076981521,-0.039182479,-0.776681467,0.63175849
0.63175849,-0.076981521,-0.039182479,0.528837972
0.528837972,0.63175849,-0.076981521,0.505109483
0.505109483,0.528837972,0.63175849,0.562442122
0.562442122,0.505109483,0.528837972,0.998647643
0.998647643,0.562442122,0.505109483,1.178852497
1.178852497,0.998647643,0.562442122,1.216816632
1.216816632,1.178852497,0.998647643,1.172782054
1.172782054,1.216816632,1.178852497,0.755821003
0.755821003,1.172782054,1.216816632,1.178442597
1.178442597,0.755821003,1.172782054,0.996363843
0.996363843,1.178442597,0.755821003,1.16232999
1.16232999,0.996363843,1.178442597,0.843446112
0.843446112,1.16232999,0.996363843,0.716109882
0.716109882,0.843446112,1.16232999,0.525138268
0.525138268,0.716109882,0.843446112,0.652353686
