SPEI12(t-3),SPEI12(t-4),SPEI12(t-5),SPEI12
1.788380822,1.673843523,1.155546961,1.889239314
1.477324318,1.788380822,1.673843523,1.275986852
1.610682645,1.477324318,1.788380822,1.242196766
1.889239314,1.610682645,1.477324318,1.138177016
1.275986852,1.889239314,1.610682645,1.055718975
1.242196766,1.275986852,1.889239314,0.186049338
1.138177016,1.242196766,1.275986852,-0.232815952
1.055718975,1.138177016,1.242196766,-0.182090471
0.186049338,1.055718975,1.138177016,-0.779848563
-0.232815952,0.186049338,1.055718975,-1.052207986
-0.182090471,-0.232815952,0.186049338,-0.887013586
-0.779848563,-0.182090471,-0.232815952,-1.243559559
-1.052207986,-0.779848563,-0.182090471,-1.271606243
-0.887013586,-1.052207986,-0.779848563,-1.309426912
-1.243559559,-0.887013586,-1.052207986,-1.175359438
-1.271606243,-1.243559559,-0.887013586,-1.4928914
-1.309426912,-1.271606243,-1.243559559,-1.820653266
-1.175359438,-1.309426912,-1.271606243,-1.427200726
-1.4928914,-1.175359438,-1.309426912,-0.335976543
-1.820653266,-1.4928914,-1.175359438,-0.399894367
-1.427200726,-1.820653266,-1.4928914,-0.382068692
-0.335976543,-1.427200726,-1.820653266,-0.360299993
-0.399894367,-0.335976543,-1.427200726,-0.166880633
-0.382068692,-0.399894367,-0.335976543,0.00172015
-0.360299993,-0.382068692,-0.399894367,-0.457692755
-0.166880633,-0.360299993,-0.382068692,0.898668987
0.00172015,-0.166880633,-0.360299993,0.746829522
-0.457692755,0.00172015,-0.166880633,0.612510243
0.898668987,-0.457692755,0.00172015,1.048162956
0.746829522,0.898668987,-0.457692755,0.497693755
0.612510243,0.746829522,0.898668987,-0.364991454
1.048162956,0.612510243,0.746829522,-0.651636198
0.497693755,1.048162956,0.612510243,-0.485766066
-0.364991454,0.497693755,1.048162956,-0.14078433
-0.651636198,-0.364991454,0.497693755,-0.010025831
-0.485766066,-0.651636198,-0.364991454,-0.035255935
-0.14078433,-0.485766066,-0.651636198,0.245941563
-0.010025831,-0.14078433,-0.485766066,-0.747636881
-0.035255935,-0.010025831,-0.14078433,-0.673922143
0.245941563,-0.035255935,-0.010025831,0.104422091
-0.747636881,0.245941563,-0.035255935,0.237963198
-0.673922143,-0.747636881,0.245941563,0.550535496
0.104422091,-0.673922143,-0.747636881,0.536475625
0.237963198,0.104422091,-0.673922143,0.933195928
0.550535496,0.237963198,0.104422091,1.027114547
0.536475625,0.550535496,0.237963198,0.890107209
0.933195928,0.536475625,0.550535496,0.581002802
1.027114547,0.933195928,0.536475625,0.57552633
0.890107209,1.027114547,0.933195928,-0.003209887
0.581002802,0.890107209,1.027114547,-0.004468123
0.57552633,0.581002802,0.890107209,0.138602767
-0.003209887,0.57552633,0.581002802,-0.083871725
-0.004468123,-0.003209887,0.57552633,-0.091472089
0.138602767,-0.004468123,-0.003209887,0.013144106
-0.083871725,0.138602767,-0.004468123,0.275771785
-0.091472089,-0.083871725,0.138602767,0.112161443
0.013144106,-0.091472089,-0.083871725,0.212636561
0.275771785,0.013144106,-0.091472089,-0.002983488
0.112161443,0.275771785,0.013144106,0.063122457
0.212636561,0.112161443,0.275771785,0.136026819
-0.002983488,0.212636561,0.112161443,0.145594124
0.063122457,-0.002983488,0.212636561,0.780647681
0.136026819,0.063122457,-0.002983488,0.910813593
0.145594124,0.136026819,0.063122457,0.485116041
0.780647681,0.145594124,0.136026819,0.479642135
0.910813593,0.780647681,0.145594124,0.135737247
0.485116041,0.910813593,0.780647681,0.659596604
0.479642135,0.485116041,0.910813593,0.580536081
0.135737247,0.479642135,0.485116041,0.007011028
0.659596604,0.135737247,0.479642135,0.291928104
0.580536081,0.659596604,0.135737247,0.449665526
0.007011028,0.580536081,0.659596604,-0.194260322
0.291928104,0.007011028,0.580536081,-0.048437433
0.449665526,0.291928104,0.007011028,-0.811409041
-0.194260322,0.449665526,0.291928104,-0.775064815
-0.048437433,-0.194260322,0.449665526,-0.689409972
-0.811409041,-0.048437433,-0.194260322,-1.340088844
-0.775064815,-0.811409041,-0.048437433,-1.501234214
-0.689409972,-0.775064815,-0.811409041,-1.854974929
-1.340088844,-0.689409972,-0.775064815,-1.646013443
-1.501234214,-1.340088844,-0.689409972,-1.279872987
-1.854974929,-1.501234214,-1.340088844,-1.418041089
-1.646013443,-1.854974929,-1.501234214,-1.729501885
-1.279872987,-1.646013443,-1.854974929,-1.685779983
-1.418041089,-1.279872987,-1.646013443,-1.594216256
-1.729501885,-1.418041089,-1.279872987,-1.518398541
-1.685779983,-1.729501885,-1.418041089,-1.625911154
-1.594216256,-1.685779983,-1.729501885,-1.377906953
-1.518398541,-1.594216256,-1.685779983,-0.934470658
-1.625911154,-1.518398541,-1.594216256,-0.569478104
-1.377906953,-1.625911154,-1.518398541,-0.562265014
-0.934470658,-1.377906953,-1.625911154,-1.020962735
-0.569478104,-0.934470658,-1.377906953,-0.591203495
-0.562265014,-0.569478104,-0.934470658,-0.318873275
-1.020962735,-0.562265014,-0.569478104,0.918731331
-0.591203495,-1.020962735,-0.562265014,0.939147744
-0.318873275,-0.591203495,-1.020962735,1.087109089
0.918731331,-0.318873275,-0.591203495,1.473395943
0.939147744,0.918731331,-0.318873275,1.576416161
1.087109089,0.939147744,0.918731331,1.269477924
1.473395943,1.087109089,0.939147744,1.064794722
1.576416161,1.473395943,1.087109089,1.163742963
1.269477924,1.576416161,1.473395943,1.140985073
1.064794722,1.269477924,1.576416161,1.264965605
1.163742963,1.064794722,1.269477924,0.733692469
1.140985073,1.163742963,1.064794722,0.844336152
1.264965605,1.140985073,1.163742963,-0.3158931
0.733692469,1.264965605,1.140985073,-0.520260645
0.844336152,0.733692469,1.264965605,-0.508836844
-0.3158931,0.844336152,0.733692469,-0.846755779
-0.520260645,-0.3158931,0.844336152,-0.75662861
-0.508836844,-0.520260645,-0.3158931,-0.424597644
-0.846755779,-0.508836844,-0.520260645,0.073875436
-0.75662861,-0.846755779,-0.508836844,0.311114821
-0.424597644,-0.75662861,-0.846755779,0.586458262
0.073875436,-0.424597644,-0.75662861,0.905209331
0.311114821,0.073875436,-0.424597644,1.628785344
0.586458262,0.311114821,0.073875436,1.262937792
0.905209331,0.586458262,0.311114821,1.53612777
1.628785344,0.905209331,0.586458262,1.81486372
1.262937792,1.628785344,0.905209331,1.725104773
1.53612777,1.262937792,1.628785344,1.519371467
1.81486372,1.53612777,1.262937792,1.407562466
1.725104773,1.81486372,1.53612777,1.675113066
1.519371467,1.725104773,1.81486372,1.797719825
1.407562466,1.519371467,1.725104773,1.803671106
1.675113066,1.407562466,1.519371467,1.275976261
1.797719825,1.675113066,1.407562466,0.790836044
1.803671106,1.797719825,1.675113066,0.317900658
1.275976261,1.803671106,1.797719825,0.448915118
0.790836044,1.275976261,1.803671106,-0.106820085
0.317900658,0.790836044,1.275976261,0.094234861
0.448915118,0.317900658,0.790836044,-0.211598664
-0.106820085,0.448915118,0.317900658,0.287988114
0.094234861,-0.106820085,0.448915118,0.475939619
-0.211598664,0.094234861,-0.106820085,-0.318246816
0.287988114,-0.211598664,0.094234861,-1.134402276
0.475939619,0.287988114,-0.211598664,-1.576783225
-0.318246816,0.475939619,0.287988114,-1.191859109
-1.134402276,-0.318246816,0.475939619,-1.069433173
-1.576783225,-1.134402276,-0.318246816,-1.325009223
-1.191859109,-1.576783225,-1.134402276,-1.463893973
-1.069433173,-1.191859109,-1.576783225,-1.469950222
-1.325009223,-1.069433173,-1.191859109,-0.956667634
-1.463893973,-1.325009223,-1.069433173,0.498545509
-1.469950222,-1.463893973,-1.325009223,0.254087867
-0.956667634,-1.469950222,-1.463893973,0.038082125
0.498545509,-0.956667634,-1.469950222,0.354366622
0.254087867,0.498545509,-0.956667634,0.267717009
0.038082125,0.254087867,0.498545509,0.903922989
0.354366622,0.038082125,0.254087867,0.740712269
0.267717009,0.354366622,0.038082125,0.818278122
0.903922989,0.267717009,0.354366622,0.752839675
0.740712269,0.903922989,0.267717009,0.586370439
0.818278122,0.740712269,0.903922989,0.781356884
0.752839675,0.818278122,0.740712269,-0.214426523
0.586370439,0.752839675,0.818278122,-1.502069276
0.781356884,0.586370439,0.752839675,-1.675092235
-0.214426523,0.781356884,0.586370439,-1.55486417
-1.502069276,-0.214426523,0.781356884,-1.383593958
-1.675092235,-1.502069276,-0.214426523,-1.040682523
-1.55486417,-1.675092235,-1.502069276,-1.506566293
-1.383593958,-1.55486417,-1.675092235,-1.392366755
-1.040682523,-1.383593958,-1.55486417,-1.228976527
-1.506566293,-1.040682523,-1.383593958,-1.127180714
-1.392366755,-1.506566293,-1.040682523,-0.720599411
-1.228976527,-1.392366755,-1.506566293,-0.496824613
-1.127180714,-1.228976527,-1.392366755,-0.059522441
-0.720599411,-1.127180714,-1.228976527,0.621236603
-0.496824613,-0.720599411,-1.127180714,0.736097208
-0.059522441,-0.496824613,-0.720599411,0.948181459
0.621236603,-0.059522441,-0.496824613,0.802113781
0.736097208,0.621236603,-0.059522441,0.711714969
0.948181459,0.736097208,0.621236603,1.123720257
0.802113781,0.948181459,0.736097208,1.35086842
0.711714969,0.802113781,0.948181459,1.347349377
1.123720257,0.711714969,0.802113781,1.38735499
1.35086842,1.123720257,0.711714969,1.419194373
1.347349377,1.35086842,1.123720257,1.351839325
1.38735499,1.347349377,1.35086842,1.343488366
1.419194373,1.38735499,1.347349377,0.548634413
1.351839325,1.419194373,1.38735499,0.847372408
1.343488366,1.351839325,1.419194373,0.147157873
0.548634413,1.343488366,1.351839325,0.225767949
0.847372408,0.548634413,1.343488366,-0.003359082
0.147157873,0.847372408,0.548634413,-0.525318489
0.225767949,0.147157873,0.847372408,-0.965952753
-0.003359082,0.225767949,0.147157873,-1.236974236
-0.525318489,-0.003359082,0.225767949,-1.302652399
-0.965952753,-0.525318489,-0.003359082,-1.478130563
-1.236974236,-0.965952753,-0.525318489,-1.499304088
-1.302652399,-1.236974236,-0.965952753,-1.725267292
-1.478130563,-1.302652399,-1.236974236,-1.258150621
-1.499304088,-1.478130563,-1.302652399,-1.128753258
-1.725267292,-1.499304088,-1.478130563,-0.679072699
-1.258150621,-1.725267292,-1.499304088,-1.196191873
-1.128753258,-1.258150621,-1.725267292,-0.465007035
-0.679072699,-1.128753258,-1.258150621,-0.6258767
-1.196191873,-0.679072699,-1.128753258,-0.116644374
-0.465007035,-1.196191873,-0.679072699,-0.313312989
-0.6258767,-0.465007035,-1.196191873,-0.459772595
-0.116644374,-0.6258767,-0.465007035,-0.375225814
-0.313312989,-0.116644374,-0.6258767,-0.640192532
-0.459772595,-0.313312989,-0.116644374,0.16327396
-0.375225814,-0.459772595,-0.313312989,-0.09773706
-0.640192532,-0.375225814,-0.459772595,-0.410111041
0.16327396,-0.640192532,-0.375225814,-0.708873486
-0.09773706,0.16327396,-0.640192532,-0.893809478
-0.410111041,-0.09773706,0.16327396,-1.762084747
-0.708873486,-0.410111041,-0.09773706,-0.894789316
-0.893809478,-0.708873486,-0.410111041,-0.997317992
-1.762084747,-0.893809478,-0.708873486,-0.354382339
-0.894789316,-1.762084747,-0.893809478,-0.189626087
-0.997317992,-0.894789316,-1.762084747,-0.294471519
-0.354382339,-0.997317992,-0.894789316,-0.461783768
-0.189626087,-0.354382339,-0.997317992,-0.829557315
-0.294471519,-0.189626087,-0.354382339,-1.125951888
-0.461783768,-0.294471519,-0.189626087,-1.281328254
-0.829557315,-0.461783768,-0.294471519,-1.072920456
-1.125951888,-0.829557315,-0.461783768,-1.333826671
-1.281328254,-1.125951888,-0.829557315,-1.258948643
-1.072920456,-1.281328254,-1.125951888,-2.064527982
-1.333826671,-1.072920456,-1.281328254,-2.198310609
-1.258948643,-1.333826671,-1.072920456,-2.67957713
-2.064527982,-1.258948643,-1.333826671,-2.375207245
-2.198310609,-2.064527982,-1.258948643,-1.903407701
-2.67957713,-2.198310609,-2.064527982,-1.471504754
-2.375207245,-2.67957713,-2.198310609,-2.059499268
-1.903407701,-2.375207245,-2.67957713,-1.915071866
-1.471504754,-1.903407701,-2.375207245,-2.002490781
-2.059499268,-1.471504754,-1.903407701,-2.061747387
-1.915071866,-2.059499268,-1.471504754,-1.80956397
-2.002490781,-1.915071866,-2.059499268,-0.749606712
-2.061747387,-2.002490781,-1.915071866,-0.915008185
-1.80956397,-2.061747387,-2.002490781,-0.249065203
-0.749606712,-1.80956397,-2.061747387,-0.012187497
-0.915008185,-0.749606712,-1.80956397,-0.398324893
-0.249065203,-0.915008185,-0.749606712,0.282519584
-0.012187497,-0.249065203,-0.915008185,-0.132539246
-0.398324893,-0.012187497,-0.249065203,0.233432253
0.282519584,-0.398324893,-0.012187497,0.446565917
-0.132539246,0.282519584,-0.398324893,0.882891152
0.233432253,-0.132539246,0.282519584,0.846151731
0.446565917,0.233432253,-0.132539246,0.727892739
0.882891152,0.446565917,0.233432253,-0.027162604
0.846151731,0.882891152,0.446565917,0.225301939
0.727892739,0.846151731,0.882891152,-0.438795806
-0.027162604,0.727892739,0.846151731,0.229102379
0.225301939,-0.027162604,0.727892739,0.259487182
-0.438795806,0.225301939,-0.027162604,-0.247538844
0.229102379,-0.438795806,0.225301939,0.06224268
0.259487182,0.229102379,-0.438795806,0.383328881
-0.247538844,0.259487182,0.229102379,0.149190679
0.06224268,-0.247538844,0.259487182,-0.012460694
0.383328881,0.06224268,-0.247538844,-0.074357316
0.149190679,0.383328881,0.06224268,-0.376192331
-0.012460694,0.149190679,0.383328881,-0.177180349
-0.074357316,-0.012460694,0.149190679,-0.233975925
-0.376192331,-0.074357316,-0.012460694,-0.237148928
-0.177180349,-0.376192331,-0.074357316,-0.508966669
-0.233975925,-0.177180349,-0.376192331,-0.282811415
-0.237148928,-0.233975925,-0.177180349,-0.51040235
-0.508966669,-0.237148928,-0.233975925,-0.030271514
-0.282811415,-0.508966669,-0.237148928,-0.56924365
-0.51040235,-0.282811415,-0.508966669,-0.973293304
-0.030271514,-0.51040235,-0.282811415,-0.005562134
-0.56924365,-0.030271514,-0.51040235,0.350566746
-0.973293304,-0.56924365,-0.030271514,0.716836333
-0.005562134,-0.973293304,-0.56924365,0.346892341
0.350566746,-0.005562134,-0.973293304,0.304753639
0.716836333,0.350566746,-0.005562134,0.673380773
0.346892341,0.716836333,0.350566746,0.704339931
0.304753639,0.346892341,0.716836333,0.814144509
0.673380773,0.304753639,0.346892341,0.739842508
0.704339931,0.673380773,0.304753639,0.063788991
0.814144509,0.704339931,0.673380773,0.717305662
0.739842508,0.814144509,0.704339931,0.935234905
0.063788991,0.739842508,0.814144509,-0.132167611
0.717305662,0.063788991,0.739842508,-0.305784413
0.935234905,0.717305662,0.063788991,-0.226192554
-0.132167611,0.935234905,0.717305662,-0.213527992
-0.305784413,-0.132167611,0.935234905,-0.377247702
-0.226192554,-0.305784413,-0.132167611,-0.66993285
-0.213527992,-0.226192554,-0.305784413,-0.991203372
-0.377247702,-0.213527992,-0.226192554,-1.463533817
-0.66993285,-0.377247702,-0.213527992,-1.345875074
-0.991203372,-0.66993285,-0.377247702,-0.323111363
-1.463533817,-0.991203372,-0.66993285,-1.144304572
-1.345875074,-1.463533817,-0.991203372,-1.302043087
-0.323111363,-1.345875074,-1.463533817,-1.279738245
-1.144304572,-0.323111363,-1.345875074,-1.552560625
-1.302043087,-1.144304572,-0.323111363,-1.642321493
-1.279738245,-1.302043087,-1.144304572,-1.332455773
-1.552560625,-1.279738245,-1.302043087,-1.232769218
-1.642321493,-1.552560625,-1.279738245,-0.966987564
-1.332455773,-1.642321493,-1.552560625,-0.566055417
-1.232769218,-1.332455773,-1.642321493,-0.686636007
-0.966987564,-1.232769218,-1.332455773,-0.75636278
-0.566055417,-0.966987564,-1.232769218,-1.511254564
-0.686636007,-0.566055417,-0.966987564,-1.484251449
-0.75636278,-0.686636007,-0.566055417,-1.455109072
-1.511254564,-0.75636278,-0.686636007,-1.173178244
-1.484251449,-1.511254564,-0.75636278,-0.612255764
-1.455109072,-1.484251449,-1.511254564,-0.768518821
-1.173178244,-1.455109072,-1.484251449,-0.301209644
-0.612255764,-1.173178244,-1.455109072,-0.037977713
-0.768518821,-0.612255764,-1.173178244,-0.15688661
-0.301209644,-0.768518821,-0.612255764,-0.243928808
-0.037977713,-0.301209644,-0.768518821,-0.406688368
-0.15688661,-0.037977713,-0.301209644,-0.478045227
-0.243928808,-0.15688661,-0.037977713,-0.804398033
-0.406688368,-0.243928808,-0.15688661,-0.76353745
-0.478045227,-0.406688368,-0.243928808,-0.442191667
-0.804398033,-0.478045227,-0.406688368,-0.587993318
-0.76353745,-0.804398033,-0.478045227,-0.253238544
-0.442191667,-0.76353745,-0.804398033,0.074548812
-0.587993318,-0.442191667,-0.76353745,0.405789103
-0.253238544,-0.587993318,-0.442191667,0.0655195
0.074548812,-0.253238544,-0.587993318,-0.222072503
0.405789103,0.074548812,-0.253238544,-0.010238135
0.0655195,0.405789103,0.074548812,0.670413741
-0.222072503,0.0655195,0.405789103,0.912951914
-0.010238135,-0.222072503,0.0655195,0.762612234
0.670413741,-0.010238135,-0.222072503,0.853344691
0.912951914,0.670413741,-0.010238135,0.147614802
0.762612234,0.912951914,0.670413741,0.017116809
0.853344691,0.762612234,0.912951914,-0.298884807
0.147614802,0.853344691,0.762612234,-0.486298322
0.017116809,0.147614802,0.853344691,-0.828649633
-0.298884807,0.017116809,0.147614802,-0.494654296
-0.486298322,-0.298884807,0.017116809,-0.285905376
-0.828649633,-0.486298322,-0.298884807,-0.653740696
-0.494654296,-0.828649633,-0.486298322,-0.873479438
-0.285905376,-0.494654296,-0.828649633,-1.130621437
-0.653740696,-0.285905376,-0.494654296,-1.016453217
-0.873479438,-0.653740696,-0.285905376,-0.212365983
-1.130621437,-0.873479438,-0.653740696,0.031908421
-1.016453217,-1.130621437,-0.873479438,0.42841811
-0.212365983,-1.016453217,-1.130621437,0.870634508
0.031908421,-0.212365983,-1.016453217,0.878440678
0.42841811,0.031908421,-0.212365983,0.98031549
0.870634508,0.42841811,0.031908421,0.502879034
0.878440678,0.870634508,0.42841811,1.356627166
0.98031549,0.878440678,0.870634508,1.124812331
0.502879034,0.98031549,0.878440678,1.040682595
1.356627166,0.502879034,0.98031549,1.083246453
1.124812331,1.356627166,0.502879034,1.415703563
1.040682595,1.124812331,1.356627166,0.242132118
1.083246453,1.040682595,1.124812331,0.068329682
1.415703563,1.083246453,1.040682595,-0.26805436
0.242132118,1.415703563,1.083246453,-0.111235357
0.068329682,0.242132118,1.415703563,-0.244933966
-0.26805436,0.068329682,0.242132118,-0.566580057
-0.111235357,-0.26805436,0.068329682,0.142048841
-0.244933966,-0.111235357,-0.26805436,-0.927478584
-0.566580057,-0.244933966,-0.111235357,-0.255468285
0.142048841,-0.566580057,-0.244933966,-0.554218294
-0.927478584,0.142048841,-0.566580057,-0.638957633
-0.255468285,-0.927478584,0.142048841,-0.947773995
-0.554218294,-0.255468285,-0.927478584,0.2273359
-0.638957633,-0.554218294,-0.255468285,0.940261014
-0.947773995,-0.638957633,-0.554218294,0.814672685
0.2273359,-0.947773995,-0.638957633,0.53404514
0.940261014,0.2273359,-0.947773995,0.597699626
0.814672685,0.940261014,0.2273359,0.423435313
0.53404514,0.814672685,0.940261014,0.182810298
0.597699626,0.53404514,0.814672685,0.50363604
0.423435313,0.597699626,0.53404514,0.532427279
0.182810298,0.423435313,0.597699626,0.919084244
0.50363604,0.182810298,0.423435313,0.905405038
0.532427279,0.50363604,0.182810298,1.018295014
0.919084244,0.532427279,0.50363604,0.609311325
0.905405038,0.919084244,0.532427279,0.411520838
1.018295014,0.905405038,0.919084244,0.366882976
0.609311325,1.018295014,0.905405038,0.767630191
0.411520838,0.609311325,1.018295014,0.789897953
0.366882976,0.411520838,0.609311325,1.219115814
0.767630191,0.366882976,0.411520838,1.105034309
0.789897953,0.767630191,0.366882976,1.092363245
1.219115814,0.789897953,0.767630191,0.680411516
1.105034309,1.219115814,0.789897953,0.682535333
1.092363245,1.105034309,1.219115814,0.517458408
0.680411516,1.092363245,1.105034309,0.324754426
0.682535333,0.680411516,1.092363245,-0.191627143
0.517458408,0.682535333,0.680411516,-0.88973837
0.324754426,0.517458408,0.682535333,-0.764677601
-0.191627143,0.324754426,0.517458408,-1.228642325
-0.88973837,-0.191627143,0.324754426,-1.017613129
-0.764677601,-0.88973837,-0.191627143,-1.512170582
-1.228642325,-0.764677601,-0.88973837,-0.713474102
-1.017613129,-1.228642325,-0.764677601,-1.019195949
-1.512170582,-1.017613129,-1.228642325,-1.180366679
-0.713474102,-1.512170582,-1.017613129,-0.980094567
-1.019195949,-0.713474102,-1.512170582,-1.052978042
-1.180366679,-1.019195949,-0.713474102,-0.860809517
-0.980094567,-1.180366679,-1.019195949,-0.829929997
-1.052978042,-0.980094567,-1.180366679,0.659812221
-0.860809517,-1.052978042,-0.980094567,0.857084692
-0.829929997,-0.860809517,-1.052978042,1.83240833
0.659812221,-0.829929997,-0.860809517,1.916915694
0.857084692,0.659812221,-0.829929997,2.057952892
1.83240833,0.857084692,0.659812221,1.694006581
1.916915694,1.83240833,0.857084692,1.637777909
2.057952892,1.916915694,1.83240833,1.98848402
1.694006581,2.057952892,1.916915694,1.700135582
1.637777909,1.694006581,2.057952892,1.910838149
1.98848402,1.637777909,1.694006581,2.00326973
1.700135582,1.98848402,1.637777909,2.158350731
1.910838149,1.700135582,1.98848402,1.689509596
2.00326973,1.910838149,1.700135582,1.653034498
