SPEI12(t-1),SPEI12(t-2),SPEI12(t-3),SPEI12
-1.064065191,-1.240299633,-1.148917803,-0.646219407
-0.646219407,-1.064065191,-1.240299633,-0.437571496
-0.437571496,-0.646219407,-1.064065191,-0.299765991
-0.299765991,-0.437571496,-0.646219407,0.164396195
0.164396195,-0.299765991,-0.437571496,-0.138175903
-0.138175903,0.164396195,-0.299765991,-0.594726194
-0.594726194,-0.138175903,0.164396195,-0.259994079
-0.259994079,-0.594726194,-0.138175903,-0.332886929
-0.332886929,-0.259994079,-0.594726194,0.187515215
0.187515215,-0.332886929,-0.259994079,0.090995384
0.090995384,0.187515215,-0.332886929,0.338040929
0.338040929,0.090995384,0.187515215,-0.132207421
-0.132207421,0.338040929,0.090995384,-0.105513988
-0.105513988,-0.132207421,0.338040929,-0.465350041
-0.465350041,-0.105513988,-0.132207421,-0.503282607
-0.503282607,-0.465350041,-0.105513988,-0.520553269
-0.520553269,-0.503282607,-0.465350041,-0.573847844
-0.573847844,-0.520553269,-0.503282607,-0.265132781
-0.265132781,-0.573847844,-0.520553269,-0.941662869
-0.941662869,-0.265132781,-0.573847844,-1.023174094
-1.023174094,-0.941662869,-0.265132781,-0.82378199
-0.82378199,-1.023174094,-0.941662869,-0.363247251
-0.363247251,-0.82378199,-1.023174094,-0.384792711
-0.384792711,-0.363247251,-0.82378199,0.403673544
0.403673544,-0.384792711,-0.363247251,0.25966834
0.25966834,0.403673544,-0.384792711,0.722495263
0.722495263,0.25966834,0.403673544,0.746050339
0.746050339,0.722495263,0.25966834,1.231855326
1.231855326,0.746050339,0.722495263,1.381422578
1.381422578,1.231855326,0.746050339,1.155546961
1.155546961,1.381422578,1.231855326,1.673843523
1.673843523,1.155546961,1.381422578,1.788380822
1.788380822,1.673843523,1.155546961,1.477324318
1.477324318,1.788380822,1.673843523,1.610682645
1.610682645,1.477324318,1.788380822,1.889239314
1.889239314,1.610682645,1.477324318,1.275986852
1.275986852,1.889239314,1.610682645,1.242196766
1.242196766,1.275986852,1.889239314,1.138177016
1.138177016,1.242196766,1.275986852,1.055718975
1.055718975,1.138177016,1.242196766,0.186049338
0.186049338,1.055718975,1.138177016,-0.232815952
-0.232815952,0.186049338,1.055718975,-0.182090471
-0.182090471,-0.232815952,0.186049338,-0.779848563
-0.779848563,-0.182090471,-0.232815952,-1.052207986
-1.052207986,-0.779848563,-0.182090471,-0.887013586
-0.887013586,-1.052207986,-0.779848563,-1.243559559
-1.243559559,-0.887013586,-1.052207986,-1.271606243
-1.271606243,-1.243559559,-0.887013586,-1.309426912
-1.309426912,-1.271606243,-1.243559559,-1.175359438
-1.175359438,-1.309426912,-1.271606243,-1.4928914
-1.4928914,-1.175359438,-1.309426912,-1.820653266
-1.820653266,-1.4928914,-1.175359438,-1.427200726
-1.427200726,-1.820653266,-1.4928914,-0.335976543
-0.335976543,-1.427200726,-1.820653266,-0.399894367
-0.399894367,-0.335976543,-1.427200726,-0.382068692
-0.382068692,-0.399894367,-0.335976543,-0.360299993
-0.360299993,-0.382068692,-0.399894367,-0.166880633
-0.166880633,-0.360299993,-0.382068692,0.00172015
0.00172015,-0.166880633,-0.360299993,-0.457692755
-0.457692755,0.00172015,-0.166880633,0.898668987
0.898668987,-0.457692755,0.00172015,0.746829522
0.746829522,0.898668987,-0.457692755,0.612510243
0.612510243,0.746829522,0.898668987,1.048162956
1.048162956,0.612510243,0.746829522,0.497693755
0.497693755,1.048162956,0.612510243,-0.364991454
-0.364991454,0.497693755,1.048162956,-0.651636198
-0.651636198,-0.364991454,0.497693755,-0.485766066
-0.485766066,-0.651636198,-0.364991454,-0.14078433
-0.14078433,-0.485766066,-0.651636198,-0.010025831
-0.010025831,-0.14078433,-0.485766066,-0.035255935
-0.035255935,-0.010025831,-0.14078433,0.245941563
0.245941563,-0.035255935,-0.010025831,-0.747636881
-0.747636881,0.245941563,-0.035255935,-0.673922143
-0.673922143,-0.747636881,0.245941563,0.104422091
0.104422091,-0.673922143,-0.747636881,0.237963198
0.237963198,0.104422091,-0.673922143,0.550535496
0.550535496,0.237963198,0.104422091,0.536475625
0.536475625,0.550535496,0.237963198,0.933195928
0.933195928,0.536475625,0.550535496,1.027114547
1.027114547,0.933195928,0.536475625,0.890107209
0.890107209,1.027114547,0.933195928,0.581002802
0.581002802,0.890107209,1.027114547,0.57552633
0.57552633,0.581002802,0.890107209,-0.003209887
-0.003209887,0.57552633,0.581002802,-0.004468123
-0.004468123,-0.003209887,0.57552633,0.138602767
0.138602767,-0.004468123,-0.003209887,-0.083871725
-0.083871725,0.138602767,-0.004468123,-0.091472089
