SPEI12(t-6),SPEI12(t-7),SPEI12(t-8),SPEI12
0.080913024,-0.569506684,-0.685450807,0.665169983
-0.052739887,0.080913024,-0.569506684,1.109297975
0.205907957,-0.052739887,0.080913024,1.357045042
0.154458808,0.205907957,-0.052739887,1.055234628
0.49111671,0.154458808,0.205907957,1.161569492
0.916058115,0.49111671,0.154458808,1.07936229
0.665169983,0.916058115,0.49111671,0.617965136
1.109297975,0.665169983,0.916058115,0.639470973
1.357045042,1.109297975,0.665169983,0.595555471
1.055234628,1.357045042,1.109297975,0.71013466
1.161569492,1.055234628,1.357045042,0.550967284
1.07936229,1.161569492,1.055234628,0.473157426
0.617965136,1.07936229,1.161569492,0.3388067
0.639470973,0.617965136,1.07936229,0.383965873
0.595555471,0.639470973,0.617965136,0.155095015
0.71013466,0.595555471,0.639470973,0.022808077
0.550967284,0.71013466,0.595555471,-0.445688313
0.473157426,0.550967284,0.71013466,-0.182436448
0.3388067,0.473157426,0.550967284,-0.128571309
0.383965873,0.3388067,0.473157426,0.125769667
0.155095015,0.383965873,0.3388067,-0.032467467
0.022808077,0.155095015,0.383965873,-0.259412059
-0.445688313,0.022808077,0.155095015,-0.066603953
-0.182436448,-0.445688313,0.022808077,0.569375784
-0.128571309,-0.182436448,-0.445688313,0.467294151
0.125769667,-0.128571309,-0.182436448,0.38148312
-0.032467467,0.125769667,-0.128571309,0.837939852
-0.259412059,-0.032467467,0.125769667,0.970619034
-0.066603953,-0.259412059,-0.032467467,1.262035283
0.569375784,-0.066603953,-0.259412059,1.147054002
0.467294151,0.569375784,-0.066603953,1.980800467
0.38148312,0.467294151,0.569375784,1.960799028
0.837939852,0.38148312,0.467294151,1.7619579
0.970619034,0.837939852,0.38148312,1.756625893
1.262035283,0.970619034,0.837939852,1.433100005
1.147054002,1.262035283,0.970619034,0.653041405
1.980800467,1.147054002,1.262035283,0.391315386
1.960799028,1.980800467,1.147054002,0.39534226
1.7619579,1.960799028,1.980800467,0.693539667
1.756625893,1.7619579,1.960799028,0.828149403
1.433100005,1.756625893,1.7619579,0.587420248
0.653041405,1.433100005,1.756625893,0.593536056
0.391315386,0.653041405,1.433100005,-0.159168303
0.39534226,0.391315386,0.653041405,-0.316258575
0.693539667,0.39534226,0.391315386,0.396002053
0.828149403,0.693539667,0.39534226,0.526030762
0.587420248,0.828149403,0.693539667,0.589228862
0.593536056,0.587420248,0.828149403,0.446640303
-0.159168303,0.593536056,0.587420248,0.720099182
-0.316258575,-0.159168303,0.593536056,1.375322835
0.396002053,-0.316258575,-0.159168303,1.088580533
0.526030762,0.396002053,-0.316258575,0.49808412
0.589228862,0.526030762,0.396002053,0.683303542
0.446640303,0.589228862,0.526030762,0.474436632
